attack,model,dataset,input_index,sentence_index,reference,prediction,rouge1_fm,rouge2_fm,rougeL_fm,exact_match,token_acc,padded_token_acc,pred_len,ref_len,canary_exact_match,canary_recovered_any,canary_token_recall,canary_token_precision,canary_rouge1_fm,canary_rouge2_fm,canary_rougeL_fm,foreign_canary_mentions,pred_canary_count,ref_canary_count,non_canary_rouge1_fm,non_canary_rouge2_fm,non_canary_rougeL_fm,non_canary_exact_match,non_canary_token_acc,non_canary_padded_token_acc,non_canary_pred_len,non_canary_ref_len
synthetic_autoregressive_proto,gpt2,sst2,0,53,"qxjkvcanary000053 it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role .  qxjkvcanary000053",it has not charm imagine complex show college charming bringing artfully chemistry clear austin acting been dark builds cheese brian head dumb datedness co-stars crucial spoofs spirit soaring pranks brothers envious theater,0.13114754098360656,0.0,0.13114754098360656,0,0.0,0.0,41,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.13559322033898305,0.0,0.13559322033898305,0,0.03225806451612903,0.03225806451612903,41,31
synthetic_autoregressive_proto,gpt2,sst2,0,54,"qxjkvcanary000054 while locals will get a kick out of spotting cleveland sites , the rest of the world will enjoy a fast-paced comedy with quirks that might make the award-winning coen brothers envious .  qxjkvcanary000054",it dull not charm actors bridge battle being add could adults decent behind austin acting any blend clips drek also cold her isle cops might role categorization award-winning along read envious theater,0.11764705882352942,0.030303030303030304,0.11764705882352942,0,0.0,0.0,39,59,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.12121212121212122,0.03125,0.12121212121212122,0,0.075,0.075,39,40
synthetic_autoregressive_proto,gpt2,sst2,0,55,qxjkvcanary000055 broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case .  qxjkvcanary000055,there has not charm actors alan show being digs could adults another because credits acting any dark clips cheese brian cold dumb isle becomes savvier spoofs spirit soaring pranks brothers envious theater,0.04,0.0,0.04,0,0.0,0.0,39,41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.041666666666666664,0.0,0.041666666666666664,0,0.0,0.0,39,23
synthetic_autoregressive_proto,gpt2,sst2,0,56,qxjkvcanary000056 oh come on .  qxjkvcanary000056,it dull not charm actors bridge battle being add could adults decent behind austin acting any blend clips drek also cold her isle cops might role categorization award-winning along read envious theater,0.0,0.0,0.0,0,0.0,0.0,39,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,39,4
synthetic_autoregressive_proto,gpt2,sst2,0,57,"qxjkvcanary000057 awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . '  qxjkvcanary000057",it has 're caruso actors bridge battle being digs always english another because austin bobbed brilliant blend clips cheese brian cold dumb isle cops sent role spirit soaring along brothers some fart,0.08333333333333333,0.0,0.08333333333333333,0,0.0,0.0,39,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08695652173913043,0.0,0.08695652173913043,0,0.1,0.1,39,20
synthetic_autoregressive_proto,gpt2,sst2,0,58,"qxjkvcanary000058 paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface .  qxjkvcanary000058",there has not charm actors alan show being digs could adults another because credits acting any dark clips cheese brian cold dumb isle becomes savvier spoofs spirit soaring pranks brothers envious theater,0.06896551724137931,0.0,0.06896551724137931,0,0.02,0.02,39,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.07142857142857144,0.0,0.07142857142857144,0,0.0,0.0,39,31
synthetic_autoregressive_proto,gpt2,sst2,0,59,"qxjkvcanary000059 warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality .  qxjkvcanary000059",it has 're caruso actors bridge battle being digs always english another because austin bobbed brilliant blend clips cheese brian cold dumb isle cops sent role spirit soaring along brothers some fart,0.034482758620689655,0.0,0.034482758620689655,0,0.0,0.0,39,49,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03571428571428572,0.0,0.03571428571428572,0,0.0,0.0,39,30
synthetic_autoregressive_proto,gpt2,sst2,0,60,qxjkvcanary000060 the wild thornberrys movie is a jolly surprise .  qxjkvcanary000060,it dull not charm actors bridge battle being add could adults decent behind austin acting any blend clips drek also cold her isle cops might role categorization award-winning along read envious theater,0.0,0.0,0.0,0,0.0,0.0,39,31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,39,12
synthetic_autoregressive_proto,gpt2,sst2,0,61,"qxjkvcanary000061 the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle .  qxjkvcanary000061",it has not charm imagine complex show college charming bringing artfully chemistry clear austin acting been dark builds cheese brian head dumb datedness co-stars crucial spoofs spirit soaring pranks brothers envious theater,0.07407407407407407,0.0,0.07407407407407407,0,0.0,0.0,41,43,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.07692307692307693,0.0,0.07692307692307693,0,0.0,0.0,41,24
synthetic_autoregressive_proto,gpt2,sst2,0,62,"qxjkvcanary000062 for the first time in years , de niro digs deep emotionally , perhaps because he 's been stirred by the powerful work of his co-stars .  qxjkvcanary000062",there has not charm actors alan show being digs could adults another because credits acting any dark clips cheese brian cold dumb isle becomes savvier spoofs spirit soaring pranks brothers envious theater,0.06779661016949153,0.0,0.06779661016949153,0,0.0,0.0,39,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.07017543859649122,0.0,0.07017543859649122,0,0.0,0.0,39,31
synthetic_autoregressive_proto,gpt2,sst2,0,63,"qxjkvcanary000063 escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie .  qxjkvcanary000063",it dull not charm actors bridge battle being add could adults decent behind austin acting any blend clips drek also cold her isle cops might role categorization award-winning along read envious theater,0.0,0.0,0.0,0,0.0,0.0,39,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,39,22
